Open,High,Low,Close,Volume ,DATE,Time,is_swing_low,is_swing_high,datetime,ts,support,resistance
149.454,149.568,149.23,149.418,19051.68,2025-02-24,10:00:00,false,false,2025-02-24T10:00:00.000000,1740391200000,148.439,
149.419,149.596,149.375,149.561,13857.19,2025-02-24,11:00:00,false,false,2025-02-24T11:00:00.000000,1740394800000,148.439,
149.561,149.671,149.551,149.623,8785.88,2025-02-24,12:00:00,false,false,2025-02-24T12:00:00.000000,1740398400000,148.439,
149.625,149.789,149.6,149.73,9298.02,2025-02-24,13:00:00,false,false,2025-02-24T13:00:00.000000,1740402000000,148.439,
149.731,149.831,149.618,149.763,9940.59,2025-02-24,14:00:00,false,false,2025-02-24T14:00:00.000000,1740405600000,148.439,
149.761,149.871,149.606,149.762,12631.42,2025-02-24,15:00:00,false,true,2025-02-24T15:00:00.000000,1740409200000,148.439,
149.762,149.819,149.293,149.32,23681.95,2025-02-24,16:00:00,false,true,2025-02-24T16:00:00.000000,1740412800000,148.439,
149.32,149.428,149.188,149.296,29255.83,2025-02-24,17:00:00,true,false,2025-02-24T17:00:00.000000,1740416400000,148.439,147.945
149.298,149.761,149.296,149.571,19145.37,2025-02-24,18:00:00,false,false,2025-02-24T18:00:00.000000,1740420000000,148.439,
149.571,149.712,149.511,149.577,13681.42,2025-02-24,19:00:00,false,false,2025-02-24T19:00:00.000000,1740423600000,148.439,
149.577,149.612,149.383,149.588,11433.13,2025-02-24,20:00:00,false,false,2025-02-24T20:00:00.000000,1740427200000,148.439,
149.589,149.799,149.584,149.674,10471.13,2025-02-24,21:00:00,false,false,2025-02-24T21:00:00.000000,1740430800000,148.439,
149.674,149.791,149.611,149.722,12705.07,2025-02-24,22:00:00,false,false,2025-02-24T22:00:00.000000,1740434400000,148.439,
149.72,149.791,149.689,149.709,5088.07,2025-02-24,23:00:00,false,false,2025-02-24T23:00:00.000000,1740438000000,148.439,
149.709,149.738,149.563,149.683,1661.34,2025-02-25,00:00:00,false,false,2025-02-25T00:00:00.000000,1740441600000,148.439,
149.713,149.91,149.694,149.908,6450.84,2025-02-25,01:00:00,false,false,2025-02-25T01:00:00.000000,1740445200000,148.439,
149.909,150.187,149.908,150.146,11826.18,2025-02-25,02:00:00,false,false,2025-02-25T02:00:00.000000,1740448800000,148.439,
150.146,150.298,150.047,150.048,12525.98,2025-02-25,03:00:00,false,true,2025-02-25T03:00:00.000000,1740452400000,,
150.048,150.089,149.81,149.825,10087.68,2025-02-25,04:00:00,false,true,2025-02-25T04:00:00.000000,1740456000000,148.439,
149.825,149.9,149.61,149.663,8909.94,2025-02-25,05:00:00,false,true,2025-02-25T05:00:00.000000,1740459600000,148.439,
149.663,149.71,149.459,149.561,8827.4,2025-02-25,06:00:00,false,false,2025-02-25T06:00:00.000000,1740463200000,148.439,
149.561,149.768,149.504,149.71,10007.08,2025-02-25,07:00:00,false,false,2025-02-25T07:00:00.000000,1740466800000,148.439,
149.709,149.866,149.62,149.76,10265.46,2025-02-25,08:00:00,false,false,2025-02-25T08:00:00.000000,1740470400000,148.439,
149.76,149.783,149.195,149.278,19593.94,2025-02-25,09:00:00,true,false,2025-02-25T09:00:00.000000,1740474000000,148.439,
149.28,149.607,149.218,149.453,21633.34,2025-02-25,10:00:00,true,false,2025-02-25T10:00:00.000000,1740477600000,148.439,
149.454,149.755,149.439,149.596,14181.88,2025-02-25,11:00:00,false,false,2025-02-25T11:00:00.000000,1740481200000,148.439,
149.596,149.829,149.592,149.765,11721.02,2025-02-25,12:00:00,false,false,2025-02-25T12:00:00.000000,1740484800000,148.439,
149.77,149.953,149.66,149.806,13569.38,2025-02-25,13:00:00,false,false,2025-02-25T13:00:00.000000,1740488400000,148.439,
149.806,149.806,149.481,149.685,14881.47,2025-02-25,14:00:00,false,false,2025-02-25T14:00:00.000000,1740492000000,148.439,
149.686,149.817,149.337,149.432,18806.75,2025-02-25,15:00:00,false,false,2025-02-25T15:00:00.000000,1740495600000,148.439,
149.43,149.536,149.109,149.182,20818.48,2025-02-25,16:00:00,false,false,2025-02-25T16:00:00.000000,1740499200000,148.439,
149.181,149.181,148.562,149.065,27026.34,2025-02-25,17:00:00,true,false,2025-02-25T17:00:00.000000,1740502800000,148.439,147.945
149.064,149.132,148.777,149.095,19786.16,2025-02-25,18:00:00,true,false,2025-02-25T18:00:00.000000,1740506400000,148.439,147.945
149.093,149.254,149.01,149.075,19474.04,2025-02-25,19:00:00,false,false,2025-02-25T19:00:00.000000,1740510000000,148.439,147.945
149.072,149.246,149.049,149.165,18798.1,2025-02-25,20:00:00,false,false,2025-02-25T20:00:00.000000,1740513600000,148.439,147.945
149.165,149.172,148.998,149.075,16214.03,2025-02-25,21:00:00,false,false,2025-02-25T21:00:00.000000,1740517200000,148.439,147.945
149.075,149.095,148.905,148.947,14716.37,2025-02-25,22:00:00,false,false,2025-02-25T22:00:00.000000,1740520800000,148.439,147.945
148.946,149.036,148.931,149.023,7579.4,2025-02-25,23:00:00,false,false,2025-02-25T23:00:00.000000,1740524400000,148.439,147.568
149.089,149.122,148.859,148.998,1353.74,2025-02-26,00:00:00,false,false,2025-02-26T00:00:00.000000,1740528000000,148.439,147.945
149.128,149.176,148.849,149.049,5830.17,2025-02-26,01:00:00,false,false,2025-02-26T01:00:00.000000,1740531600000,148.439,147.945
149.047,149.083,148.618,148.902,13390.34,2025-02-26,02:00:00,false,false,2025-02-26T02:00:00.000000,1740535200000,148.439,147.945
148.906,149.234,148.714,149.22,15220.92,2025-02-26,03:00:00,true,false,2025-02-26T03:00:00.000000,1740538800000,148.439,147.945
149.226,149.468,149.169,149.459,12239.13,2025-02-26,04:00:00,false,false,2025-02-26T04:00:00.000000,1740542400000,148.439,
149.459,149.515,149.31,149.393,8382.11,2025-02-26,05:00:00,false,false,2025-02-26T05:00:00.000000,1740546000000,148.439,
149.39,149.55,149.281,149.439,7609.45,2025-02-26,06:00:00,false,false,2025-02-26T06:00:00.000000,1740549600000,148.439,
149.439,149.63,149.405,149.434,8394.07,2025-02-26,07:00:00,false,true,2025-02-26T07:00:00.000000,1740553200000,148.439,
149.435,149.627,149.43,149.573,9013.56,2025-02-26,08:00:00,false,true,2025-02-26T08:00:00.000000,1740556800000,148.439,
149.571,149.603,149.329,149.528,16221.55,2025-02-26,09:00:00,false,false,2025-02-26T09:00:00.000000,1740560400000,148.439,
149.529,149.544,149.249,149.288,18815.5,2025-02-26,10:00:00,false,false,2025-02-26T10:00:00.000000,1740564000000,148.439,
149.288,149.439,149.252,149.361,12391.73,2025-02-26,11:00:00,false,false,2025-02-26T11:00:00.000000,1740567600000,148.439,147.945
149.362,149.527,149.224,149.516,13378.36,2025-02-26,12:00:00,false,false,2025-02-26T12:00:00.000000,1740571200000,148.439,
149.517,149.589,149.475,149.544,11242.3,2025-02-26,13:00:00,false,false,2025-02-26T13:00:00.000000,1740574800000,148.439,
149.543,149.645,149.445,149.611,12353.43,2025-02-26,14:00:00,false,false,2025-02-26T14:00:00.000000,1740578400000,148.439,
149.614,149.683,149.307,149.533,16876.56,2025-02-26,15:00:00,false,false,2025-02-26T15:00:00.000000,1740582000000,148.439,
149.534,149.731,149.29,149.66,18929.22,2025-02-26,16:00:00,false,false,2025-02-26T16:00:00.000000,1740585600000,148.439,
149.66,149.884,149.399,149.488,24619.67,2025-02-26,17:00:00,false,true,2025-02-26T17:00:00.000000,1740589200000,148.439,
149.486,149.528,149.119,149.133,15491.45,2025-02-26,18:00:00,false,false,2025-02-26T18:00:00.000000,1740592800000,148.439,
149.131,149.243,149.01,149.148,19013.82,2025-02-26,19:00:00,false,false,2025-02-26T19:00:00.000000,1740596400000,148.439,147.945
149.146,149.155,148.827,148.922,13529.64,2025-02-26,20:00:00,false,false,2025-02-26T20:00:00.000000,1740600000000,148.439,147.945
148.922,148.965,148.81,148.834,12522.52,2025-02-26,21:00:00,false,false,2025-02-26T21:00:00.000000,1740603600000,148.439,147.568
148.839,149.05,148.828,149.027,10074.69,2025-02-26,22:00:00,false,false,2025-02-26T22:00:00.000000,1740607200000,148.439,147.568
149.03,149.233,148.99,149.082,7266.69,2025-02-26,23:00:00,false,false,2025-02-26T23:00:00.000000,1740610800000,148.439,147.945
149.0,149.067,148.906,149.045,507.12,2025-02-27,00:00:00,false,false,2025-02-27T00:00:00.000000,1740614400000,148.439,147.945
148.965,149.015,148.742,148.876,6408.88,2025-02-27,01:00:00,true,false,2025-02-27T01:00:00.000000,1740618000000,148.439,147.568
148.877,149.177,148.781,149.138,14484.17,2025-02-27,02:00:00,true,false,2025-02-27T02:00:00.000000,1740621600000,148.439,147.945
149.139,149.403,149.071,149.357,9995.98,2025-02-27,03:00:00,false,false,2025-02-27T03:00:00.000000,1740625200000,148.439,147.945
149.365,149.38,149.167,149.26,7876.56,2025-02-27,04:00:00,false,false,2025-02-27T04:00:00.000000,1740628800000,148.439,147.945
149.258,149.356,149.189,149.22,7772.32,2025-02-27,05:00:00,false,false,2025-02-27T05:00:00.000000,1740632400000,148.439,147.945
149.219,149.265,149.075,149.097,5902.44,2025-02-27,06:00:00,false,false,2025-02-27T06:00:00.000000,1740636000000,148.439,147.945
149.097,149.369,149.096,149.339,7847.5,2025-02-27,07:00:00,false,false,2025-02-27T07:00:00.000000,1740639600000,148.439,147.945
149.341,149.422,149.201,149.255,9614.74,2025-02-27,08:00:00,false,false,2025-02-27T08:00:00.000000,1740643200000,148.439,147.945
149.256,149.329,149.185,149.265,12071.4,2025-02-27,09:00:00,false,false,2025-02-27T09:00:00.000000,1740646800000,148.439,147.945
149.266,149.729,149.156,149.714,16534.18,2025-02-27,10:00:00,false,false,2025-02-27T10:00:00.000000,1740650400000,148.439,
149.716,149.965,149.628,149.838,12768.74,2025-02-27,11:00:00,false,false,2025-02-27T11:00:00.000000,1740654000000,148.439,
149.844,149.97,149.8,149.851,11807.06,2025-02-27,12:00:00,false,false,2025-02-27T12:00:00.000000,1740657600000,148.439,
149.849,149.898,149.68,149.798,9549.32,2025-02-27,13:00:00,false,false,2025-02-27T13:00:00.000000,1740661200000,148.439,
149.796,149.799,149.558,149.65,12792.63,2025-02-27,14:00:00,false,false,2025-02-27T14:00:00.000000,1740664800000,148.439,
149.653,149.881,149.357,149.722,26998.54,2025-02-27,15:00:00,false,false,2025-02-27T15:00:00.000000,1740668400000,148.439,
